pet_type,year,month,breed,count
dogs,2017,1,Grand Griffon Vendeen,NA
dogs,2017,1,Great Dane,1435
dogs,2017,1,Greyhound,173
dogs,2017,1,Greyster,32
dogs,2017,1,Griechischer Hirtenhund Hellenikos Poimenikos,6
dogs,2017,1,Griffon Belge,50
dogs,2017,1,Griffon Bleu De Gascogne,37
dogs,2017,1,Griffon Bruxellois,74
dogs,2017,1,Griffon Fauve De Bretagne,53
dogs,2017,1,Griffon Nivernais,32
dogs,2017,1,Griffon D Arret A Poil Dur Korthals,88
dogs,2017,1,Griffon Mittel,150
dogs,2017,1,Gronlandshund Qimmeq Qimuttoq,81
dogs,2017,1,Grosser Munsterlander,103
dogs,2017,1,Grosser Schweizer Sennenhund,1042
dogs,2017,1,Hamiltonstovare,NA
dogs,2017,1,Hannoverscher Schweisshund,172
dogs,2017,1,Harrier,NA
dogs,2017,1,Harzer Fuchs,22
dogs,2017,1,Heading Dog,NA
dogs,2017,1,Hellinikos Ichnilatis,15
dogs,2017,1,Hokkaido,NA
dogs,2017,1,Hollandse Herdershond,478
dogs,2017,1,Hollandse Smoushond,NA
dogs,2017,1,Hovawart,1013
dogs,2017,1,Hrvatski Ovcar,13
dogs,2017,1,Huntaway,NA
dogs,2017,1,Irish Glen Of Imaal Terrier,7
dogs,2017,1,Irish Red And White Setter,45
dogs,2017,1,Irish Soft Coated Wheaten Terrier,362
dogs,2017,1,Irish Water Spaniel,21
dogs,2017,1,Irish Wolfhound,232
dogs,2017,1,Islenskur Fjarhundur,232
dogs,2017,1,Istarski Kratkodlaki Gonic,7
dogs,2017,1,Istarski Ostrodlaki Gonic,NA
dogs,2017,1,Jack Russell Terrier,16640
dogs,2017,1,Jagdhund Gross,NA
dogs,2017,1,Jagdhund Klein,9
dogs,2017,1,Jagdhund Mittel,39
dogs,2017,1,Jagdterrier,921
dogs,2017,1,Jamthund,NA
dogs,2017,1,Kai,NA
dogs,2017,1,Kangal Coban Kopegi,184
dogs,2017,1,Karakatschan Bulg Hirtenhund,6
dogs,2017,1,Karjalankarhukoira,21
dogs,2017,1,Kavkazskaia Ovtcharka,55
dogs,2017,1,Kerry Blue Terrier,87
dogs,2017,1,Khalag Tazi Afghanischer Wustenhund,7
dogs,2017,1,King Charles Spaniel,131
dogs,2017,1,Kishu,5
dogs,2017,1,Kleiner Munsterlander,858
dogs,2017,1,Komondor,13
dogs,2017,1,Korea Jindo Dog,7
dogs,2017,1,Kraski Ovcar,NA
dogs,2017,1,Kreuzung,139230
dogs,2017,1,Kritikos Lagonikos,239
dogs,2017,1,Kromfohrlander,274
dogs,2017,1,Kuvasz,101
dogs,2017,1,Labrador Retriever,22979
dogs,2017,1,Lagotto Romagnolo,2942
dogs,2017,1,Lakeland Terrier,190
dogs,2017,1,Lancashire Heeler,NA
dogs,2017,1,Landseer,262
dogs,2017,1,Lapinporokoira,48
dogs,2017,1,Leonberger,810
dogs,2017,1,Lhasa Apso,1357
dogs,2017,1,Longhaired Whippet,135
dogs,2017,1,Louisiana Catahoula Leopard Dog,9
dogs,2017,1,Lurcher,16
dogs,2017,1,Magyar Agar,43
dogs,2017,1,Magyar Vizsla Drotzoru,6
dogs,2017,1,Magyar Vizsla Rovidszoru,1298
dogs,2017,1,Magyar Vizsla Rauhhaar,466
dogs,2017,1,Maltese,5897
dogs,2017,1,Manchester Terrier,126
dogs,2017,1,Markiesje,6
dogs,2017,1,Mastiff,58
dogs,2017,1,Mastin Espanol,31
dogs,2017,1,Mastin Del Pirineo,12
dogs,2017,1,Mastino Neapoletano,30
dogs,2017,1,Miniature Bull Terrier,367
dogs,2017,1,Molosse Gross,8
dogs,2017,1,Molosse Mitttelgross,5
dogs,2017,1,Molosse Riesig,NA
dogs,2017,1,Mongolischer Hirtenhund Buryato,7
dogs,2017,1,Mudi,93
dogs,2017,1,Nederlandse Kooikerhondje,632
dogs,2017,1,Nederlandse Schapendoes,351
dogs,2017,1,Newfoundland,974
dogs,2017,1,Nihon Supittsu,NA
dogs,2017,1,Nihon Teria,NA
dogs,2017,1,Norfolk Terrier,325
dogs,2017,1,Norrbottenspets,NA
dogs,2017,1,Norsk Elghund Gra,12
dogs,2017,1,Norsk Elghund Sort,NA
dogs,2017,1,Norsk Lundehund,34
dogs,2017,1,North American Shepherd,907
dogs,2017,1,Norwegischer Buhund,9
dogs,2017,1,Norwich Terrier,372
dogs,2017,1,Nova Scotia Duck Tolling Retriever,848
dogs,2017,1,Ogar Polski,8
dogs,2017,1,Old English Bulldog,540
dogs,2017,1,Old English Sheepdog Bobtail,524
dogs,2017,1,Osterreichischer Pinscher,12
dogs,2017,1,Otterhound,14
dogs,2017,1,Pachon Navarro,NA
dogs,2017,1,Pariahund,NA
dogs,2017,1,Parson Russell Terrier,3086
dogs,2017,1,Patterdale Terrier,40
dogs,2017,1,Pekingese,2418
dogs,2017,1,Perdigueiro Portugues,20
dogs,2017,1,Perro Dogo Mallorquin Ca De Bou,19
dogs,2017,1,Perro Sin Pelo Del Peru,27
dogs,2017,1,Perro De Agua Espanol,260
dogs,2017,1,Petit Basset Griffon Vendeen,123
dogs,2017,1,Petit Bleu De Gascogne,19
dogs,2017,1,Petit Brabancon,78
dogs,2017,1,Petit Chien Lion,171
dogs,2017,1,Petit Gascon Saintongeois,11
dogs,2017,1,Pharaoh Hound,13
dogs,2017,1,Piccolo Levriero Italiano,351
dogs,2017,1,Pit Bull Terrier,474
dogs,2017,1,Plott Hound,NA
dogs,2017,1,Podenco Andaluz,46
dogs,2017,1,Podenco Canario,55
dogs,2017,1,Podenco Ibicenco,574
